,,Isuue,,,,,,,,,,,,,,,,,,Non-Isuue,,,,,,,,,
,,App,,,,,,,,,,,VUI,,,,,,,App,,,,,VUI,,,,
Title,Rating,App Crashing,Feature Removal,Feature Request,Functional Error,Hidden Cost,Network Problem,Privacy and Ethics,Uninteresting Content,Response Time,Emotional Expression,Not Specific,Command Design,Voice Control,Voice Recognition,Integration,Intelligence,No Conversation,UX,Description of skill,Question,Praise,Feature Strength,Usage Scenario,Personification,Sociability,Household Characteristic,Time saving,Convenient
1,5,,,"Then if the item was more than one word it would list it as separate item, like ""garlic sausage"" it would put on the list garlic and then another item sausage. ",,,,,,,,,,,,,"Then if the item was more than one word it would list it as separate item, like ""garlic sausage"" it would put on the list garlic and then another item sausage. ",,,,,,,,,,,,
2,5,,,,,,,,,,,,,,,,,,,,,She has performed just as well ever since.,,,,,,,
3,5,,,,,,,,,,,,,,"my echo was not always understanding ""ask Our Groceries..."". I looked at the Alexa app when it failed and found it was interpreting ""our"" as ""are"". So now I just say ""ask R Groceries..."" and it works great. (It must be my mid-west accent...)",,,,,,,,,,,,,,So nice not having to remember to put it on the list later or having to wipe off my hand to do it immediately.
4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,Now when I need something I can just say it rather than typing into phone or pad
5,4,,,,,,,,,,,Would love if I could associate my SAFEWAY/WALMART/ALBERTSONS whatever store account to the OurGroceries account so that when I'm at the physical store it's showing me my list with that app.,,,,,,,,,,,,,,,,,
6,4,,,,,,,,,,,,,,,,,,,,,,"Unlike the default Shopping List provided by Alexa, this allows you to create unlimited types of shopping lists (grocery, hardware, clothing, pets, etc) and within those lists allows you to segment by type of product",,,,,,
7,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,This Alexa skill lets me do exactly that at exactly the time I need it: when I'm in the middle of prepping a meal.
8,4,,,,,,,,,,,,,,,,,,,,,The skill works great.,,,,,,,
9,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Even my wife, the technology resistant person she is, enjoys this app. "
10,5,,,,,,,,,,,,,,,,,,,,,Fantastic - Works perfect.,,,,,,,
11,3,,,If you were able to add more than 1 item at a time you would really have a very useful skill! ,,,,,,,,,,,,,,,,,,,,,,,,,
12,2,,,but it should ask if you want to add another item instead of having to open the skill every tim,,,,,,,,,,,,,,,but it should ask if you want to add another item instead of having to open the skill every tim,,,,,,,,,,
13,2,,,,,,,,,,,,,,,,,,Annoying to have to speak that mouthful every time you add something.,,,,,,,,,,
14,2,,,You have open the skill every time you want to add a single item. Other skills loop accordingly and ask you if you want to do anything else after you've added an item. ,,,,,,,,,,,,,,,You have open the skill every time you want to add a single item. Other skills loop accordingly and ask you if you want to do anything else after you've added an item. ,,,,,,,,,,
15,2,,,,,,,,,,,,"AS FOR THE INVOCATION PROBLEM: Alexa, tell our groceries add milk Alexa, tell our groceries _to_ add milk.",,,,,,,,,,,,,,,,
16,3,,,,,,,,,,,,,,,,,,"ou can ask it to add Milk, protein and fruit to Walmart, but it will put all three on the same line. ",,,,,,,,,,
17,1,,,,,,,,,,,,Alexa adds to internal app list and not our groceries list. ,,,,,,,,,,,,,,,,
18,3,,,,,,,,,,,,I do find the Alexa skill problematic as it is difficult to delineate between Our Groceries lists and the native Alexa shopping list.,,,,,,,,,,,,,,,,
19,3,,,,"It allows you to set a list as a default, but for some reason it doesn't then add things to that list, so you still have to tell it what list to add to.",,,,,,,,,,,,,,,,,,,,,,,,
20,3,,,,"timately I had hoped I could replace my complete default shopping list from Alexas list to our grocery list.... Unfortunately you have to say ""our groceries, grocery list"" EVERY time.. ",,,,,,,,,,,,,,,,,,,,,,,,
Total,20,0,0,4,2,0,0,0,0,0,0,1,3,0,1,0,1,0,4,0,0,3,1,0,0,0,0,0,4
